date,mean_temperature,daylength,site,PAR_incident
2015_07_15,23,15.46972222,LUSIGNAN,100
2015_07_16,26,15.44055556,LUSIGNAN,100
2015_07_17,24,15.41027778,LUSIGNAN,100
2015_07_18,22,15.37916667,LUSIGNAN,100
2015_07_19,22,15.34694444,LUSIGNAN,100
2015_07_20,21,15.31416667,LUSIGNAN,100
2015_07_21,23,15.28027778,LUSIGNAN,100
2015_07_22,23,15.24555556,LUSIGNAN,100
2015_07_23,20,15.21027778,LUSIGNAN,100
2015_07_24,20,15.17388889,LUSIGNAN,100
2015_07_25,19,15.13666667,LUSIGNAN,100
2015_07_26,17,15.09888889,LUSIGNAN,100
2015_07_27,19,15.06027778,LUSIGNAN,100
2015_07_28,17,15.02111111,LUSIGNAN,100
2015_07_29,17,14.98111111,LUSIGNAN,100
2015_07_30,16,14.94055556,LUSIGNAN,100
2015_07_31,16,14.89916667,LUSIGNAN,100
2015_08_01,21,14.85722222,LUSIGNAN,100
2015_08_02,21,14.81472222,LUSIGNAN,100
2015_08_03,24,14.77166667,LUSIGNAN,100
2015_08_04,20,14.72805556,LUSIGNAN,100
2015_08_05,22,14.68361111,LUSIGNAN,100
2015_08_06,24,14.63888889,LUSIGNAN,100
2015_08_07,22,14.59361111,LUSIGNAN,100
2015_08_08,18,14.54777778,LUSIGNAN,100
2015_08_09,19,14.50194444,LUSIGNAN,100
2015_08_10,21,14.455,LUSIGNAN,100
2015_08_11,23,14.40805556,LUSIGNAN,100
2015_08_12,25,14.36055556,LUSIGNAN,100
2015_08_13,21,14.31277778,LUSIGNAN,100
2015_08_14,17,14.26444444,LUSIGNAN,100
2015_08_15,17,14.21583333,LUSIGNAN,100
2015_08_16,15,14.16666667,LUSIGNAN,100
2015_08_17,18,14.1175,LUSIGNAN,100
2015_08_18,17,14.06777778,LUSIGNAN,100
2015_08_19,18,14.01777778,LUSIGNAN,100
2015_08_20,19,13.9675,LUSIGNAN,100
2015_08_21,22,13.91722222,LUSIGNAN,100
2015_08_22,23,13.86638889,LUSIGNAN,100
2015_08_23,18,13.81527778,LUSIGNAN,100
2015_08_24,17,13.76416667,LUSIGNAN,100
2015_08_25,17,13.7125,LUSIGNAN,100
2015_08_26,20,13.66083333,LUSIGNAN,100
2015_08_27,18,13.60916667,LUSIGNAN,100
2015_08_28,20,13.55694444,LUSIGNAN,100
2015_08_29,24,13.50444444,LUSIGNAN,100
2015_08_30,26,13.45222222,LUSIGNAN,100
2015_08_31,24,13.39972222,LUSIGNAN,100
2015_09_01,19,13.34694444,LUSIGNAN,100
2015_09_02,17,13.29388889,LUSIGNAN,100
2015_09_03,15,13.24083333,LUSIGNAN,100
2015_09_04,13,13.18777778,LUSIGNAN,100
2015_09_05,14,13.13444444,LUSIGNAN,100
2015_09_06,14,13.08083333,LUSIGNAN,100
2015_09_07,14,13.02722222,LUSIGNAN,100
2015_09_08,16,12.97361111,LUSIGNAN,100
2015_09_09,17,12.91972222,LUSIGNAN,100
2015_09_10,18,12.86611111,LUSIGNAN,100
2015_09_11,18,12.81194444,LUSIGNAN,100
2015_09_12,18,12.75777778,LUSIGNAN,100
2015_09_13,15,12.70388889,LUSIGNAN,100
2015_09_14,15,12.64944444,LUSIGNAN,100
2015_09_15,15,12.59527778,LUSIGNAN,100
2015_09_16,17,12.54083333,LUSIGNAN,100
2015_09_17,16,12.48666667,LUSIGNAN,100
2015_09_18,15,12.43222222,LUSIGNAN,100
2015_09_19,16,12.37805556,LUSIGNAN,100
2015_09_20,14,12.32361111,LUSIGNAN,100
2015_09_21,13,12.26888889,LUSIGNAN,100
2015_09_22,15,12.21444444,LUSIGNAN,100
2015_09_23,12,12.16,LUSIGNAN,100
2015_09_24,11,12.10555556,LUSIGNAN,100
2015_09_25,14,12.05083333,LUSIGNAN,100
2015_09_26,13,11.99638889,LUSIGNAN,100
2015_09_27,13,11.94194444,LUSIGNAN,100
2015_09_28,14,11.8875,LUSIGNAN,100
2015_09_29,13,11.83277778,LUSIGNAN,100
2015_09_30,14,11.77861111,LUSIGNAN,100
2015_10_01,11,11.72416667,LUSIGNAN,100
2015_10_02,12,11.66972222,LUSIGNAN,100
2015_10_03,10,11.61527778,LUSIGNAN,100
2015_10_04,11,11.56111111,LUSIGNAN,100
2015_10_05,17,11.50666667,LUSIGNAN,100
2015_10_06,17,11.45277778,LUSIGNAN,100
2015_10_07,14,11.39861111,LUSIGNAN,100
2015_10_08,13,11.34444444,LUSIGNAN,100
2015_10_09,10,11.29027778,LUSIGNAN,100
2015_10_10,13,11.23638889,LUSIGNAN,100
2015_10_11,13,11.18277778,LUSIGNAN,100
2015_10_12,13,11.12916667,LUSIGNAN,100
2015_10_13,11,11.07555556,LUSIGNAN,100
2015_10_14,6,11.02222222,LUSIGNAN,100
2015_10_15,8,10.96888889,LUSIGNAN,100
2015_10_16,5,10.91555556,LUSIGNAN,100
2015_10_17,9,10.8625,LUSIGNAN,100
2015_10_18,10,10.80972222,LUSIGNAN,100
2015_10_19,10,10.75694444,LUSIGNAN,100
2015_10_20,11,10.70444444,LUSIGNAN,100
2015_10_21,12,10.65222222,LUSIGNAN,100
2015_10_22,11,10.60027778,LUSIGNAN,100
2015_10_23,13,10.54833333,LUSIGNAN,100
2015_10_24,12,10.49666667,LUSIGNAN,100
2015_10_25,12,10.44527778,LUSIGNAN,100
2015_10_26,13,10.39444444,LUSIGNAN,100
2015_10_27,16,10.34333333,LUSIGNAN,100
2015_10_28,13,10.29277778,LUSIGNAN,100
2015_10_29,13,10.2425,LUSIGNAN,100
2015_10_30,14,10.19277778,LUSIGNAN,100
2015_10_31,14,10.14305556,LUSIGNAN,100
2015_11_01,14,10.09416667,LUSIGNAN,100
2015_11_02,12,10.045,LUSIGNAN,100
2015_11_03,15,9.996666667,LUSIGNAN,100
2015_11_04,15,9.948611111,LUSIGNAN,100
2015_11_05,14,9.901111111,LUSIGNAN,100
2015_11_06,17,9.853888889,LUSIGNAN,100
2015_11_07,17,9.807222222,LUSIGNAN,100
2015_11_08,17,9.761111111,LUSIGNAN,100
2015_11_09,15,9.715277778,LUSIGNAN,100
2015_11_10,13,9.670277778,LUSIGNAN,100
2015_11_11,14,9.625555556,LUSIGNAN,100
2015_11_12,14,9.581666667,LUSIGNAN,100
2015_11_13,11,9.538055556,LUSIGNAN,100
2015_11_14,8,9.495555556,LUSIGNAN,100
2015_11_15,9,9.453611111,LUSIGNAN,100
2015_11_16,11,9.411944444,LUSIGNAN,100
2015_11_17,13,9.371111111,LUSIGNAN,100
2015_11_18,14,9.331388889,LUSIGNAN,100
2015_11_19,15,9.291944444,LUSIGNAN,100
2015_11_20,12,9.253611111,LUSIGNAN,100
2015_11_21,4,9.216388889,LUSIGNAN,100
2015_11_22,3,9.179444444,LUSIGNAN,100
2015_11_23,3,9.143611111,LUSIGNAN,100
2015_11_24,3,9.108611111,LUSIGNAN,100
2015_11_25,8,9.074722222,LUSIGNAN,100
2015_11_26,9,9.041666667,LUSIGNAN,100
2015_11_27,6,9.009722222,LUSIGNAN,100
2015_11_28,7,8.978611111,LUSIGNAN,100
2015_11_29,10,8.948611111,LUSIGNAN,100
2015_11_30,12,8.919722222,LUSIGNAN,100
2015_12_01,11,8.891944444,LUSIGNAN,100
2015_12_02,6,8.865,LUSIGNAN,100
2015_12_03,4,8.839444444,LUSIGNAN,100
2015_12_04,8,8.814722222,LUSIGNAN,100
2015_12_05,4,8.791666667,LUSIGNAN,100
2015_12_06,10,8.769722222,LUSIGNAN,100
2015_12_07,10,8.748888889,LUSIGNAN,100
2015_12_08,10,8.729444444,LUSIGNAN,100
2015_12_09,6,8.711111111,LUSIGNAN,100
2015_12_10,2,8.694166667,LUSIGNAN,100
2015_12_11,7,8.678611111,LUSIGNAN,100
2015_12_12,9,8.664166667,LUSIGNAN,100
2015_12_13,4,8.651388889,LUSIGNAN,100
2015_12_14,8,8.639722222,LUSIGNAN,100
2015_12_15,11,8.629444444,LUSIGNAN,100
2015_12_16,12,8.620555556,LUSIGNAN,100
2015_12_17,11,8.613333333,LUSIGNAN,100
2015_12_18,13,8.607222222,LUSIGNAN,100
2015_12_19,11,8.6025,LUSIGNAN,100
2015_12_20,12,8.599444444,LUSIGNAN,100
2015_12_21,11,8.597777778,LUSIGNAN,100
2015_12_22,9,8.5975,LUSIGNAN,100
2015_12_23,9,8.598611111,LUSIGNAN,100
2015_12_24,9,8.601388889,LUSIGNAN,100
2015_12_25,11,8.605277778,LUSIGNAN,100
2015_12_26,10,8.610555556,LUSIGNAN,100
2015_12_27,11,8.6175,LUSIGNAN,100
2015_12_28,10,8.625833333,LUSIGNAN,100
2015_12_29,10,8.635555556,LUSIGNAN,100
2015_12_30,9,8.646666667,LUSIGNAN,100
2015_12_31,9,8.658888889,LUSIGNAN,100
2016_01_01,8,8.672777778,LUSIGNAN,100
2016_01_02,9,8.688055556,LUSIGNAN,100
2016_01_03,7,8.704444444,LUSIGNAN,100
2016_01_04,8,8.7225,LUSIGNAN,100
2016_01_05,7,8.741666667,LUSIGNAN,100
2016_01_06,9,8.762222222,LUSIGNAN,100
2016_01_07,10,8.783611111,LUSIGNAN,100
2016_01_08,8,8.806666667,LUSIGNAN,100
2016_01_09,10,8.830833333,LUSIGNAN,100
2016_01_10,8,8.856111111,LUSIGNAN,100
2016_01_11,7,8.882777778,LUSIGNAN,100
2016_01_12,6,8.910277778,LUSIGNAN,100
2016_01_13,4,8.939166667,LUSIGNAN,100
2016_01_14,6,8.968888889,LUSIGNAN,100
2016_01_15,2,8.999722222,LUSIGNAN,100
2016_01_16,2,9.031666667,LUSIGNAN,100
2016_01_17,1,9.064722222,LUSIGNAN,100
2016_01_18,3,9.098611111,LUSIGNAN,100
2016_01_19,4,9.133611111,LUSIGNAN,100
2016_01_20,3,9.169444444,LUSIGNAN,100
2016_01_21,4,9.206111111,LUSIGNAN,100
2016_01_22,4,9.243888889,LUSIGNAN,100
2016_01_23,9,9.2825,LUSIGNAN,100
2016_01_24,9,9.321666667,LUSIGNAN,100
2016_01_25,11,9.361666667,LUSIGNAN,100
2016_01_26,10,9.4025,LUSIGNAN,100
2016_01_27,9,9.444166667,LUSIGNAN,100
2016_01_28,8,9.486388889,LUSIGNAN,100
2016_01_29,5,9.529444444,LUSIGNAN,100
2016_01_30,9,9.573055556,LUSIGNAN,100
2016_01_31,11,9.6175,LUSIGNAN,100
2016_02_01,11,9.6625,LUSIGNAN,100
2016_02_02,11,9.708055556,LUSIGNAN,100
2016_02_03,7,9.753888889,LUSIGNAN,100
2016_02_04,6,9.800555556,LUSIGNAN,100
2016_02_05,9,9.8475,LUSIGNAN,100
2016_02_06,10,9.895277778,LUSIGNAN,100
2016_02_07,8,9.943333333,LUSIGNAN,100
2016_02_08,10,9.991944444,LUSIGNAN,100
2016_02_09,8,10.04111111,LUSIGNAN,100
2016_02_10,5,10.09027778,LUSIGNAN,100
2016_02_11,5,10.14027778,LUSIGNAN,100
2016_02_12,8,10.19055556,LUSIGNAN,100
2016_02_13,9,10.24083333,LUSIGNAN,100
2016_02_14,6,10.29166667,LUSIGNAN,100
2016_02_15,4,10.34277778,LUSIGNAN,100
2016_02_16,3,10.39444444,LUSIGNAN,100
2016_02_17,0,10.44638889,LUSIGNAN,100
2016_02_18,2,10.49833333,LUSIGNAN,100
2016_02_19,5,10.55055556,LUSIGNAN,100
2016_02_20,8,10.60305556,LUSIGNAN,100
2016_02_21,11,10.65583333,LUSIGNAN,100
2016_02_22,10,10.70888889,LUSIGNAN,100
2016_02_23,9,10.76222222,LUSIGNAN,100
2016_02_24,8,10.81555556,LUSIGNAN,100
2016_02_25,6,10.86916667,LUSIGNAN,100
2016_02_26,4,10.92277778,LUSIGNAN,100
2016_02_27,4,10.97694444,LUSIGNAN,100
2016_02_28,3,11.03083333,LUSIGNAN,100
2016_02_29,4,11.08527778,LUSIGNAN,100
2016_03_01,4,11.13944444,LUSIGNAN,100
2016_03_02,9,11.19388889,LUSIGNAN,100
2016_03_03,7,11.24861111,LUSIGNAN,100
2016_03_04,8,11.30333333,LUSIGNAN,100
2016_03_05,5,11.35805556,LUSIGNAN,100
2016_03_06,4,11.41305556,LUSIGNAN,100
2016_03_07,5,11.46805556,LUSIGNAN,100
2016_03_08,3,11.52305556,LUSIGNAN,100
2016_03_09,8,11.57833333,LUSIGNAN,100
2016_03_10,6,11.63333333,LUSIGNAN,100
2016_03_11,6,11.68861111,LUSIGNAN,100
2016_03_12,7,11.74361111,LUSIGNAN,100
2016_03_13,6,11.79916667,LUSIGNAN,100
2016_03_14,8,11.85444444,LUSIGNAN,100
2016_03_15,7,11.90972222,LUSIGNAN,100
2016_03_16,6,11.965,LUSIGNAN,100
2016_03_17,7,12.02055556,LUSIGNAN,100
2016_03_18,7,12.07583333,LUSIGNAN,100
2016_03_19,7,12.13111111,LUSIGNAN,100
2016_03_20,7,12.18638889,LUSIGNAN,100
2016_03_21,7,12.24194444,LUSIGNAN,100
2016_03_22,7,12.29694444,LUSIGNAN,100
2016_03_23,8,12.3525,LUSIGNAN,100
2016_03_24,6,12.4075,LUSIGNAN,100
2016_03_25,10,12.46277778,LUSIGNAN,100
2016_03_26,13,12.51805556,LUSIGNAN,100
2016_03_27,10,12.57305556,LUSIGNAN,100
2016_03_28,11,12.62833333,LUSIGNAN,100
2016_03_29,10,12.68333333,LUSIGNAN,100
2016_03_30,13,12.73805556,LUSIGNAN,100
2016_03_31,6,12.79305556,LUSIGNAN,100
2016_04_01,8,12.84777778,LUSIGNAN,100
2016_04_02,7,12.90277778,LUSIGNAN,100
2016_04_03,13,12.95694444,LUSIGNAN,100
2016_04_04,12,13.01166667,LUSIGNAN,100
2016_04_05,12,13.06611111,LUSIGNAN,100
2016_04_06,9,13.12027778,LUSIGNAN,100
2016_04_07,8,13.17472222,LUSIGNAN,100
2016_04_08,6,13.22861111,LUSIGNAN,100
2016_04_09,7,13.2825,LUSIGNAN,100
2016_04_10,11,13.33611111,LUSIGNAN,100
2016_04_11,11,13.38972222,LUSIGNAN,100
2016_04_12,12,13.44333333,LUSIGNAN,100
2016_04_13,11,13.49666667,LUSIGNAN,100
2016_04_14,8,13.54944444,LUSIGNAN,100
2016_04_15,11,13.6025,LUSIGNAN,100
2016_04_16,10,13.65527778,LUSIGNAN,100
2016_04_17,9,13.7075,LUSIGNAN,100
2016_04_18,7,13.75972222,LUSIGNAN,100
2016_04_19,10,13.81166667,LUSIGNAN,100
2016_04_20,14,13.86333333,LUSIGNAN,100
2016_04_21,14,13.91472222,LUSIGNAN,100
2016_04_22,12,13.96583333,LUSIGNAN,100
2016_04_23,10,14.01666667,LUSIGNAN,100
2016_04_24,7,14.0675,LUSIGNAN,100
2016_04_25,6,14.11777778,LUSIGNAN,100
2016_04_26,10,14.1675,LUSIGNAN,100
2016_04_27,6,14.21694444,LUSIGNAN,100
2016_04_28,7,14.26611111,LUSIGNAN,100
2016_04_29,7,14.31527778,LUSIGNAN,100
2016_04_30,8,14.36361111,LUSIGNAN,100
2016_05_01,9,14.41138889,LUSIGNAN,100
2016_05_02,11,14.45916667,LUSIGNAN,100
2016_05_03,11,14.50638889,LUSIGNAN,100
2016_05_04,12,14.55277778,LUSIGNAN,100
2016_05_05,15,14.59916667,LUSIGNAN,100
2016_05_06,16,14.64472222,LUSIGNAN,100
2016_05_07,16,14.68972222,LUSIGNAN,100
2016_05_08,17,14.73444444,LUSIGNAN,100
2016_05_09,14,14.77861111,LUSIGNAN,100
2016_05_10,17,14.82222222,LUSIGNAN,100
2016_05_11,14,14.865,LUSIGNAN,100
2016_05_12,13,14.90722222,LUSIGNAN,100
2016_05_13,14,14.94888889,LUSIGNAN,100
2016_05_14,12,14.98944444,LUSIGNAN,100
2016_05_15,11,15.02972222,LUSIGNAN,100
2016_05_16,12,15.06944444,LUSIGNAN,100
2016_05_17,14,15.10805556,LUSIGNAN,100
2016_05_18,11,15.14583333,LUSIGNAN,100
2016_05_19,13,15.18333333,LUSIGNAN,100
2016_05_20,15,15.21944444,LUSIGNAN,100
2016_05_21,18,15.25527778,LUSIGNAN,100
2016_05_22,14,15.28972222,LUSIGNAN,100
2016_05_23,12,15.32361111,LUSIGNAN,100
2016_05_24,12,15.35638889,LUSIGNAN,100
2016_05_25,16,15.38833333,LUSIGNAN,100
2016_05_26,16,15.41944444,LUSIGNAN,100
2016_05_27,17,15.44944444,LUSIGNAN,100
2016_05_28,19,15.47833333,LUSIGNAN,100
2016_05_29,15,15.50638889,LUSIGNAN,100
2016_05_30,15,15.53333333,LUSIGNAN,100
2016_05_31,14,15.55916667,LUSIGNAN,100
2016_06_01,14,15.58416667,LUSIGNAN,100
2016_06_02,15,15.60777778,LUSIGNAN,100
2016_06_03,14,15.63027778,LUSIGNAN,100
2016_06_04,15,15.65194444,LUSIGNAN,100
2016_06_05,16,15.67222222,LUSIGNAN,100
2016_06_06,19,15.69138889,LUSIGNAN,100
2016_06_07,21,15.70916667,LUSIGNAN,100
2016_06_08,20,15.72611111,LUSIGNAN,100
2016_06_09,20,15.74138889,LUSIGNAN,100
2016_06_10,17,15.75583333,LUSIGNAN,100
2016_06_11,17,15.76861111,LUSIGNAN,100
2016_06_12,16,15.78027778,LUSIGNAN,100
2016_06_13,17,15.79083333,LUSIGNAN,100
2016_06_14,15,15.79972222,LUSIGNAN,100
2016_06_15,15,15.8075,LUSIGNAN,100
2016_06_16,15,15.81416667,LUSIGNAN,100
2016_06_17,14,15.81916667,LUSIGNAN,100
2016_06_18,15,15.82333333,LUSIGNAN,100
2016_06_19,16,15.82555556,LUSIGNAN,100
2016_06_20,16,15.82694444,LUSIGNAN,100
2016_06_21,20,15.82694444,LUSIGNAN,100
2016_06_22,24,15.82527778,LUSIGNAN,100
2016_06_23,24,15.8225,LUSIGNAN,100
2016_06_24,21,15.81861111,LUSIGNAN,100
2016_06_25,18,15.81305556,LUSIGNAN,100
2016_06_26,16,15.80666667,LUSIGNAN,100
2016_06_27,16,15.79861111,LUSIGNAN,100
2016_06_28,19,15.78944444,LUSIGNAN,100
2016_06_29,17,15.77888889,LUSIGNAN,100
2016_06_30,18,15.76694444,LUSIGNAN,100
2016_07_01,18,15.75388889,LUSIGNAN,100
2016_07_02,17,15.73972222,LUSIGNAN,100
2016_07_03,15,15.72416667,LUSIGNAN,100
2016_07_04,19,15.70722222,LUSIGNAN,100
2016_07_05,18,15.68916667,LUSIGNAN,100
2016_07_06,19,15.67,LUSIGNAN,100
2016_07_07,20,15.65,LUSIGNAN,100
2016_07_08,21,15.62861111,LUSIGNAN,100
2016_07_09,21,15.60583333,LUSIGNAN,100
2016_07_10,20,15.58194444,LUSIGNAN,100
2016_07_11,19,15.55722222,LUSIGNAN,100
2016_07_12,18,15.53138889,LUSIGNAN,100
2016_07_13,16,15.50444444,LUSIGNAN,100
2016_07_14,16,15.47666667,LUSIGNAN,100
2016_07_15,16,15.4475,LUSIGNAN,100
2016_07_16,19,15.41777778,LUSIGNAN,100
2016_07_17,24,15.38694444,LUSIGNAN,100
2016_07_18,26,15.35527778,LUSIGNAN,100
2016_07_19,27,15.32222222,LUSIGNAN,100
2016_07_20,22,15.28888889,LUSIGNAN,100
2016_07_21,21,15.25444444,LUSIGNAN,100
2016_07_22,21,15.21916667,LUSIGNAN,100
2016_07_23,21,15.18305556,LUSIGNAN,100
2016_07_24,22,15.14611111,LUSIGNAN,100
2016_07_25,22,15.10861111,LUSIGNAN,100
2016_07_26,21,15.07,LUSIGNAN,100
2016_07_27,20,15.03111111,LUSIGNAN,100
2016_07_28,21,14.99111111,LUSIGNAN,100
2016_07_29,20,14.95055556,LUSIGNAN,100
2016_07_30,20,14.90944444,LUSIGNAN,100
2016_07_31,20,14.86777778,LUSIGNAN,100
2016_08_01,20,14.82527778,LUSIGNAN,100
2016_08_02,19,14.78222222,LUSIGNAN,100
2016_08_03,21,14.73888889,LUSIGNAN,100
2016_08_04,17,14.69472222,LUSIGNAN,100
2016_08_05,17,14.65,LUSIGNAN,100
2016_08_06,19,14.60472222,LUSIGNAN,100
2016_08_07,22,14.55916667,LUSIGNAN,100
2016_08_08,22,14.51305556,LUSIGNAN,100
2016_08_09,18,14.46666667,LUSIGNAN,100
2016_08_10,15,14.41972222,LUSIGNAN,100
2016_08_11,17,14.37222222,LUSIGNAN,100
2016_08_12,19,14.32444444,LUSIGNAN,100
2016_08_13,22,14.27638889,LUSIGNAN,100
2016_08_14,24,14.22777778,LUSIGNAN,100
2016_08_15,24,14.17888889,LUSIGNAN,100
2016_08_16,24,14.12972222,LUSIGNAN,100
2016_08_17,22,14.08027778,LUSIGNAN,100
2016_08_18,20,14.03027778,LUSIGNAN,100
2016_08_19,17,13.98027778,LUSIGNAN,100
2016_08_20,20,13.92972222,LUSIGNAN,100
2016_08_21,19,13.87916667,LUSIGNAN,100
2016_08_22,20,13.82805556,LUSIGNAN,100
2016_08_23,26,13.77694444,LUSIGNAN,100
2016_08_24,26,13.72555556,LUSIGNAN,100
2016_08_25,26,13.67388889,LUSIGNAN,100
2016_08_26,25,13.62194444,LUSIGNAN,100
2016_08_27,26,13.57,LUSIGNAN,100
2016_08_28,21,13.51777778,LUSIGNAN,100
2016_08_29,19,13.46527778,LUSIGNAN,100
2016_08_30,20,13.41277778,LUSIGNAN,100
2016_08_31,23,13.36,LUSIGNAN,100
2016_09_01,22,13.30694444,LUSIGNAN,100
2016_09_02,21,13.25388889,LUSIGNAN,100
2016_09_03,21,13.20083333,LUSIGNAN,100
2016_09_04,20,13.14722222,LUSIGNAN,100
2016_09_05,20,13.09388889,LUSIGNAN,100
2016_09_06,23,13.04027778,LUSIGNAN,100
2016_09_07,23,12.98666667,LUSIGNAN,100
2016_09_08,21,12.93305556,LUSIGNAN,100
2016_09_09,17,12.87888889,LUSIGNAN,100
2016_09_10,18,12.825,LUSIGNAN,100
2016_09_11,21,12.77111111,LUSIGNAN,100
2016_09_12,24,12.71722222,LUSIGNAN,100
2016_09_13,26,12.66305556,LUSIGNAN,100
2016_09_14,18,12.60861111,LUSIGNAN,100
2016_09_15,18,12.55444444,LUSIGNAN,100
2016_09_16,14,12.50027778,LUSIGNAN,100
2016_09_17,15,12.44583333,LUSIGNAN,100
2016_09_18,16,12.39138889,LUSIGNAN,100
2016_09_19,17,12.33694444,LUSIGNAN,100
2016_09_20,17,12.28277778,LUSIGNAN,100
2016_09_21,17,12.22805556,LUSIGNAN,100
2016_09_22,17,12.17361111,LUSIGNAN,100
2016_09_23,17,12.11916667,LUSIGNAN,100
2016_09_24,18,12.06444444,LUSIGNAN,100
2016_09_25,19,12.01027778,LUSIGNAN,100
2016_09_26,16,11.95555556,LUSIGNAN,100
2016_09_27,16,11.90111111,LUSIGNAN,100
2016_09_28,18,11.84666667,LUSIGNAN,100
2016_09_29,19,11.79194444,LUSIGNAN,100
2016_09_30,19,11.73777778,LUSIGNAN,100
2016_10_01,16,11.68333333,LUSIGNAN,100
2016_10_02,12,11.62888889,LUSIGNAN,100
2016_10_03,12,11.57444444,LUSIGNAN,100
2016_10_04,16,11.52027778,LUSIGNAN,100
2016_10_05,15,11.46583333,LUSIGNAN,100
2016_10_06,11,11.41166667,LUSIGNAN,100
2016_10_07,10,11.35777778,LUSIGNAN,100
2016_10_08,12,11.30361111,LUSIGNAN,100
2016_10_09,12,11.24972222,LUSIGNAN,100
2016_10_10,9,11.19583333,LUSIGNAN,100
2016_10_11,8,11.14222222,LUSIGNAN,100
2016_10_12,9,11.08861111,LUSIGNAN,100
2016_10_13,9,11.03527778,LUSIGNAN,100
2016_10_14,10,10.98194444,LUSIGNAN,100
2016_10_15,13,10.92888889,LUSIGNAN,100
2016_10_16,15,10.87583333,LUSIGNAN,100
2016_10_17,14,10.82277778,LUSIGNAN,100
2016_10_18,11,10.77,LUSIGNAN,100
2016_10_19,12,10.71777778,LUSIGNAN,100
2016_10_20,10,10.66527778,LUSIGNAN,100
2016_10_21,11,10.61305556,LUSIGNAN,100
2016_10_22,9,10.56138889,LUSIGNAN,100
2016_10_23,12,10.50972222,LUSIGNAN,100
2016_10_24,15,10.45805556,LUSIGNAN,100
2016_10_25,13,10.40694444,LUSIGNAN,100
2016_10_26,14,10.35583333,LUSIGNAN,100
2016_10_27,10,10.30527778,LUSIGNAN,100
2016_10_28,12,10.255,LUSIGNAN,100
2016_10_29,11,10.205,LUSIGNAN,100
2016_10_30,13,10.15527778,LUSIGNAN,100
2016_10_31,12,10.10611111,LUSIGNAN,100
2016_11_01,11,10.05694444,LUSIGNAN,100
2016_11_02,9,10.00833333,LUSIGNAN,100
2016_11_03,8,9.960277778,LUSIGNAN,100
2016_11_04,5,9.9125,LUSIGNAN,100
2016_11_05,9,9.865277778,LUSIGNAN,100
2016_11_06,5,9.818611111,LUSIGNAN,100
2016_11_07,4,9.772222222,LUSIGNAN,100
2016_11_08,6,9.726388889,LUSIGNAN,100
2016_11_09,9,9.681111111,LUSIGNAN,100
2016_11_10,10,9.636388889,LUSIGNAN,100
2016_11_11,9,9.592222222,LUSIGNAN,100
2016_11_12,6,9.548888889,LUSIGNAN,100
2016_11_13,10,9.505833333,LUSIGNAN,100
2016_11_14,7,9.463611111,LUSIGNAN,100
2016_11_15,7,9.422222222,LUSIGNAN,100
2016_11_16,11,9.381111111,LUSIGNAN,100
2016_11_17,12,9.341111111,LUSIGNAN,100
2016_11_18,9,9.301666667,LUSIGNAN,100
2016_11_19,8,9.263333333,LUSIGNAN,100
2016_11_20,12,9.225277778,LUSIGNAN,100
2016_11_21,12,9.188333333,LUSIGNAN,100
2016_11_22,10,9.1525,LUSIGNAN,100
2016_11_23,12,9.1175,LUSIGNAN,100
2016_11_24,14,9.083055556,LUSIGNAN,100
2016_11_25,9,9.05,LUSIGNAN,100
2016_11_26,7,9.0175,LUSIGNAN,100
2016_11_27,6,8.986388889,LUSIGNAN,100
2016_11_28,6,8.955833333,LUSIGNAN,100
2016_11_29,1,8.926666667,LUSIGNAN,100
2016_11_30,5,8.898611111,LUSIGNAN,100
2016_12_01,4,8.871388889,LUSIGNAN,100
2016_12_02,2,8.845555556,LUSIGNAN,100
2016_12_03,4,8.820555556,LUSIGNAN,100
2016_12_04,4,8.797222222,LUSIGNAN,100
2016_12_05,8,8.775,LUSIGNAN,100
2016_12_06,9,8.753888889,LUSIGNAN,100
2016_12_07,7,8.733888889,LUSIGNAN,100
2016_12_08,7,8.715555556,LUSIGNAN,100
2016_12_09,8,8.698055556,LUSIGNAN,100
2016_12_10,8,8.682222222,LUSIGNAN,100
2016_12_11,5,8.6675,LUSIGNAN,100
2016_12_12,7,8.654166667,LUSIGNAN,100
2016_12_13,6,8.642222222,LUSIGNAN,100
2016_12_14,7,8.631666667,LUSIGNAN,100
2016_12_15,7,8.622777778,LUSIGNAN,100
2016_12_16,9,8.614722222,LUSIGNAN,100
2016_12_17,6,8.608611111,LUSIGNAN,100
2016_12_18,2,8.603611111,LUSIGNAN,100
2016_12_19,1,8.600277778,LUSIGNAN,100
2016_12_20,1,8.598055556,LUSIGNAN,100
2016_12_21,2,8.5975,LUSIGNAN,100
2016_12_22,6,8.598333333,LUSIGNAN,100
2016_12_23,8,8.600277778,LUSIGNAN,100
2016_12_24,8,8.604166667,LUSIGNAN,100
2016_12_25,10,8.609444444,LUSIGNAN,100
2016_12_26,9,8.615833333,LUSIGNAN,100
2016_12_27,5,8.623611111,LUSIGNAN,100
2016_12_28,6,8.633055556,LUSIGNAN,100
2016_12_29,2,8.643888889,LUSIGNAN,100
2016_12_30,-1,8.655833333,LUSIGNAN,100
2016_12_31,-2,8.669166667,LUSIGNAN,100
2017_01_01,1,8.684166667,LUSIGNAN,100
2017_01_02,4,8.700555556,LUSIGNAN,100
2017_01_03,1,8.717777778,LUSIGNAN,100
2017_01_04,0,8.736666667,LUSIGNAN,100
